item_id,order_id,product_id,quantity,unit_price,discount_percent,is_return
2921,1190,538,4,9986.22,11.15,False
3831,1563,398,-4,17451.98,31.38,True
4228,1724,294,2,14724.64,1.36,False
4759,1939,124,5,8923.59,18.6,False
2926,1192,258,4,15526.38,1.09,False
1460,602,255,5,27662.58,1.88,False
3550,1452,438,6,22083.95,36.35,False
2890,1179,463,6,24959.36,6.68,False
3635,1486,499,2,13519.76,13.52,False
3809,1555,128,3,4116.57,12.34,False
856,354,424,3,16439.29,29.19,False
3604,1474,182,1,5047.19,25.32,False
4027,1645,5,3,10565.2,9.2,False
1869,766,153,2,2287.17,5.73,False
2349,957,51,1,26239.92,38.83,False
3597,1471,237,3,23812.1,24.92,False
705,290,525,4,1907.29,23.25,False
469,199,170,5,16834.7,20.19,False
4797,1955,264,3,27770.41,3.94,False
3138,1287,117,4,17183.87,15.43,False
4048,1653,341,4,5084.35,32.52,False
523,217,319,4,9548.56,2.69,False
420,179,18,5,27162.38,38.26,False
3708,1512,139,1,1035.38,1.55,False
4018,1642,200,6,4989.48,38.21,False
1620,660,456,4,9484.85,23.73,False
3693,1507,350,6,27888.84,32.34,False
2505,1021,411,4,28547.47,31.03,False
588,242,466,6,16816.13,34.91,False
2550,1036,227,4,7004.77,23.82,False
2247,918,326,5,28853.68,31.5,False
4804,1958,540,2,8301.26,27.82,False
2059,838,240,1,13001.47,0.81,False
1809,745,130,5,2958.65,26.23,False
1151,477,157,2,2389.99,37.06,False
2120,864,234,4,20733.85,3.15,False
2041,833,97,3,6886.58,2.59,False
4121,1685,469,4,25614.02,13.68,False
4532,1843,241,3,13017.38,14.93,False
1613,658,371,3,12488.15,21.95,False
4683,1905,354,6,22221.7,5.74,False
4409,1798,114,2,17312.03,28.26,False
1920,784,540,6,21128.2,19.35,False
395,165,482,1,17845.2,3.72,False
3894,1592,132,3,16199.95,38.18,False
3047,1250,493,4,7878.43,20.54,False
155,61,221,4,18367.37,31.79,False
1797,740,166,2,16611.2,7.24,False
4084,1666,325,1,24537.51,9.2,False
93,36,238,1,25259.87,22.01,False
1094,452,175,4,12197.64,30.3,False
4269,1741,324,2,22988.97,14.22,False
948,390,184,3,7654.61,20.8,False
3031,1242,473,-1,3332.04,27.25,True
4611,1875,484,3,24652.65,26.82,False
3250,1333,9,6,21991.31,9.11,False
905,375,116,3,28136.06,36.68,False
493,207,198,6,944.82,22.69,False
4578,1862,360,1,10218.71,4.44,False
487,205,367,6,18030.73,32.59,False
1711,698,256,2,15627.27,5.15,False
1946,794,438,1,17518.67,18.99,False
1395,577,16,5,4090.72,0.67,False
328,134,295,3,5905.37,25.13,False
16,8,110,2,25350.2,8.76,False
1518,624,440,3,3779.35,9.4,False
3737,1528,251,6,24507.43,22.42,False
4903,1996,161,6,17559.76,16.08,False
3312,1356,347,5,10906.75,39.39,False
1857,763,463,4,12679.53,17.12,False
1872,767,265,1,16656.95,32.06,False
69,26,71,1,26209.31,34.12,False
2787,1136,110,6,13531.47,23.7,False
4801,1956,436,6,7338.78,4.21,False
4253,1734,73,2,24960.3,0.67,False
3917,1601,192,2,27791.56,15.66,False
1121,465,154,1,7867.25,33.91,False
2614,1062,436,3,1458.47,26.75,False
3964,1619,388,5,15114.39,21.96,False
3963,1619,306,5,11651.42,21.87,False
2652,1077,129,6,28445.62,38.26,False
1938,790,9,6,24876.68,22.22,False
2091,854,103,2,11321.38,4.02,False
4561,1854,188,-4,19740.05,22.96,True
2381,968,496,2,28283.27,18.73,False
1062,437,279,1,4870.87,14.85,False
3458,1409,302,2,12202.25,11.68,False
919,379,518,3,26509.86,38.54,False
1909,779,80,1,8824.03,4.39,False
3329,1361,28,4,28164.33,15.24,False
632,259,105,2,2591.71,4.0,False
3838,1567,246,2,1038.47,2.04,False
1404,580,463,4,27812.66,2.35,False
3766,1538,249,4,25549.78,23.66,False
544,225,63,1,11672.04,9.88,False
2932,1193,531,1,29037.23,4.09,False
1602,654,372,5,28463.71,26.25,False
2554,1039,504,3,29092.79,0.51,False
4596,1868,537,4,15228.36,23.82,False
1495,616,380,5,17963.93,9.25,False
3985,1630,312,4,3495.64,39.05,False
2336,952,163,5,14707.49,21.5,False
1366,565,31,4,5685.89,2.45,False
4040,1650,400,6,25577.78,16.44,False
162,66,86,3,2896.74,10.45,False
4100,1673,504,3,25577.79,34.08,False
4897,1995,362,2,11248.68,22.27,False
3653,1492,425,2,7206.64,37.37,False
2692,1097,398,5,2865.41,28.05,False
2917,1189,486,2,12950.42,18.32,False
2215,905,54,6,9759.98,14.03,False
468,198,87,2,15040.56,32.69,False
542,224,502,2,26041.53,22.2,False
1892,774,141,3,15640.6,27.92,False
448,189,542,4,19476.0,7.95,False
975,400,253,5,9697.45,27.0,False
3527,1441,230,2,18864.83,22.62,False
337,138,90,1,5402.01,15.32,False
1670,685,31,5,17595.76,28.28,False
2355,958,448,4,27948.71,32.99,False
4299,1753,369,4,24866.72,20.15,False
1982,807,358,5,13820.03,27.9,False
4229,1724,267,4,6116.68,9.76,False
3339,1364,417,5,16127.62,25.63,False
4099,1672,298,4,17818.03,25.61,False
3412,1392,142,4,25573.36,23.48,False
2887,1178,177,5,14172.97,36.18,False
2697,1098,398,2,11856.72,32.46,False
2794,1139,8,5,13809.34,27.23,False
1773,730,77,5,13140.58,33.97,False
3215,1317,442,1,1997.82,3.27,False
847,351,260,4,2124.85,27.69,False
764,317,363,6,24726.44,22.14,False
4565,1856,70,5,21041.5,25.85,False
4313,1759,398,4,11322.83,7.16,False
3765,1538,274,2,17238.9,6.21,False
1894,774,138,1,16709.47,33.64,False
2309,944,350,1,796.48,34.82,False
3919,1602,404,3,11829.65,11.6,False
1318,549,57,4,26122.22,15.64,False
1964,801,213,1,28496.29,27.71,False
3956,1616,17,5,17420.51,13.37,False
965,395,490,2,12821.56,7.13,False
2433,989,432,6,13121.17,38.85,False
4544,1848,389,4,21905.92,18.98,False
2515,1024,283,5,4210.92,34.6,False
3885,1588,93,1,29642.67,32.67,False
2004,817,406,3,16078.06,17.66,False
2538,1033,461,2,19408.35,28.33,False
1211,500,473,2,11562.24,6.14,False
894,372,382,5,13119.66,16.69,False
2539,1033,473,4,22569.74,11.88,False
3498,1428,320,1,14426.13,35.87,False
4311,1758,246,3,21250.2,34.34,False
714,295,418,2,21758.21,36.3,False
2281,932,303,1,8942.12,16.06,False
3962,1619,258,4,3250.12,14.14,False
2920,1190,516,5,13704.38,39.73,False
1770,727,317,1,9173.31,18.56,False
2875,1174,277,1,23774.92,3.39,False
72,27,548,4,14489.13,24.57,False
939,387,510,3,20598.96,34.02,False
4649,1889,296,-1,8659.12,14.79,True
4213,1720,352,6,23330.62,38.26,False
1003,412,469,5,5203.83,36.43,False
3276,1343,106,3,21309.5,15.85,False
4699,1913,501,5,22025.76,9.93,False
3701,1509,84,6,7624.71,37.73,False
3332,1363,313,2,1808.33,20.36,False
252,106,273,1,11534.77,15.13,False
1325,551,295,1,5979.16,7.15,False
4097,1671,259,5,23987.19,14.1,False
134,54,106,5,7016.0,34.66,False
3309,1355,399,6,16764.18,3.53,False
2905,1184,93,6,27340.22,20.72,False
3888,1589,193,5,13680.48,4.03,False
2747,1119,478,2,25172.96,6.85,False
3502,1430,159,1,2572.27,5.05,False
951,391,486,3,22331.03,4.24,False
973,399,70,6,7181.17,31.15,False
1859,764,69,-2,17307.41,22.15,True
883,366,429,1,10543.76,3.35,False
1511,622,509,1,1713.66,21.06,False
3482,1420,377,4,28867.65,14.21,False
39,16,460,2,2295.92,30.81,False
4391,1791,446,5,7732.54,28.4,False
1080,446,508,2,846.06,32.95,False
4014,1641,31,2,12096.77,2.57,False
4413,1799,216,5,3110.68,36.34,False
109,44,237,2,21964.45,27.36,False
4583,1863,398,3,6655.81,12.01,False
1109,459,114,-5,15533.12,22.87,True
1374,568,241,1,7198.42,13.07,False
4202,1716,74,5,23999.74,23.98,False
2158,880,181,6,14555.31,31.06,False
2843,1161,154,1,11298.29,13.49,False
2499,1016,263,2,28896.26,36.18,False
4691,1909,290,2,10310.45,3.45,False
2380,968,270,2,24577.55,26.37,False
399,168,119,1,3224.72,36.53,False
694,284,134,5,10130.41,1.88,False
4317,1761,107,-6,9434.74,17.08,True
1239,511,110,4,23405.19,6.3,False
3981,1627,6,6,17496.84,39.91,False
1086,449,186,2,8169.36,3.29,False
1597,653,277,2,24281.39,1.77,False
2668,1085,172,4,13582.52,9.35,False
2038,832,248,5,1996.73,5.51,False
3176,1301,448,3,2727.48,7.66,False
2574,1046,52,2,12750.71,4.06,False
251,106,416,5,16380.56,5.86,False
2250,919,499,-6,21644.36,29.32,True
1100,456,88,4,1605.52,22.85,False
242,101,200,2,3339.81,33.57,False
1156,478,150,2,25936.42,32.47,False
3688,1506,465,4,22092.94,36.71,False
3802,1553,290,1,452.44,38.19,False
1560,638,168,2,24516.95,38.89,False
1110,460,125,3,23969.8,0.93,False
2848,1162,118,4,2309.18,25.96,False
1378,569,167,3,27382.64,29.7,False
4884,1989,10,5,1550.25,29.17,False
4055,1656,246,1,9550.92,4.77,False
2849,1163,237,5,25669.53,2.9,False
289,118,327,-4,6944.36,30.01,True
3961,1618,277,4,23450.63,27.2,False
1400,578,84,-2,22416.72,32.42,True
4130,1688,257,1,24028.39,16.9,False
4281,1746,286,3,10236.15,12.67,False
1385,574,48,1,28113.78,39.09,False
3773,1542,488,4,12318.78,32.63,False
489,206,1,3,7533.9,36.73,False
514,214,166,1,27948.65,12.59,False
220,90,95,3,20892.97,34.29,False
1567,642,379,4,22453.04,23.0,False
2913,1188,105,6,29054.73,34.15,False
3557,1455,273,6,19204.97,7.57,False
2573,1046,284,3,26954.57,27.17,False
1755,717,84,2,8238.04,10.88,False
4675,1902,452,4,13627.61,6.89,False
4179,1705,178,-2,5738.04,16.69,True
1882,771,124,1,18801.68,12.6,False
885,367,293,1,27729.41,38.2,False
4543,1848,148,3,13420.13,29.44,False
350,143,135,6,26504.21,33.08,False
1186,489,347,2,26361.37,22.39,False
2721,1111,70,6,6920.67,7.19,False
1789,738,137,6,11072.05,10.36,False
3424,1397,463,6,14845.49,14.88,False
2491,1012,54,2,17722.66,9.19,False
318,131,404,2,24811.41,24.46,False
4886,1989,25,1,7799.1,25.11,False
1792,738,522,6,12687.28,7.2,False
3166,1296,532,4,29108.57,0.92,False
1627,664,342,6,26366.97,21.87,False
4244,1729,388,4,6649.15,4.37,False
3197,1310,109,1,25681.46,32.43,False
4861,1980,381,4,3099.41,35.37,False
3632,1484,459,4,9397.01,5.38,False
4665,1897,42,6,10773.28,23.67,False
1526,626,415,3,5662.69,22.43,False
3902,1595,179,2,21107.87,9.66,False
723,300,370,2,16973.1,39.65,False
536,223,49,1,12934.19,12.22,False
1646,674,39,5,26362.41,18.01,False
98,40,163,5,26861.23,9.9,False
4734,1929,408,1,19011.49,39.4,False
4007,1638,233,1,11841.83,26.4,False
1656,679,312,6,24667.2,9.07,False
729,302,391,4,13455.86,4.51,False
1137,472,249,5,2691.31,3.59,False
3489,1423,191,2,15071.06,37.17,False
532,221,491,3,10437.01,23.55,False
3849,1574,126,3,811.93,18.44,False
2612,1062,446,4,21724.21,17.98,False
2401,976,435,4,7574.6,39.93,False
4573,1859,420,3,4783.8,21.05,False
3603,1473,367,1,10185.18,2.98,False
2939,1197,405,4,20938.94,11.95,False
3703,1510,56,6,19083.14,30.71,False
784,326,509,3,1899.92,32.14,False
4460,1818,537,2,4844.91,18.28,False
125,51,414,1,28718.91,4.28,False
2050,836,83,5,2903.63,19.07,False
2719,1109,447,5,15251.61,12.67,False
4636,1885,87,2,14435.35,0.1,False
2654,1078,297,1,6691.29,3.14,False
1720,703,271,5,12939.02,10.7,False
2382,969,411,3,10344.0,25.93,False
4161,1699,427,1,12496.03,39.43,False
3494,1427,303,5,12252.23,24.73,False
1642,672,215,1,9409.76,12.34,False
336,138,154,6,24091.24,11.34,False
3752,1532,400,3,7433.93,12.24,False
1564,640,210,4,16426.48,19.32,False
4430,1808,366,3,4088.15,4.41,False
54,21,298,5,13747.45,11.38,False
212,87,484,6,7990.23,11.35,False
1292,539,330,6,23757.39,23.63,False
2146,875,127,2,8425.7,29.3,False
1895,774,148,2,19388.72,35.23,False
3908,1598,273,2,1625.03,5.55,False
1252,518,63,2,18511.89,24.51,False
1547,634,381,5,25271.54,17.19,False
433,184,411,2,5976.95,0.7,False
419,178,228,6,8635.13,9.99,False
1257,521,464,4,24739.48,18.14,False
385,159,138,3,23738.51,34.52,False
2388,972,121,2,7226.25,29.67,False
4722,1922,135,2,28780.08,4.19,False
1134,471,181,6,10443.95,0.72,False
1837,756,144,5,5596.25,35.27,False
3219,1320,227,1,24498.22,13.63,False
3793,1549,164,6,20128.27,39.91,False
4414,1799,417,4,27994.38,6.72,False
4251,1733,429,4,12963.16,39.75,False
719,298,542,4,11278.48,28.75,False
75,28,89,1,10328.83,20.88,False
1258,521,171,5,10741.34,8.22,False
1795,740,103,4,4307.49,18.87,False
507,211,433,6,6889.37,23.84,False
3115,1276,515,1,17620.78,19.94,False
2578,1048,255,2,24583.72,19.5,False
65,25,82,3,28402.7,0.83,False
1391,576,469,2,19827.16,38.64,False
3057,1252,204,3,20332.09,25.28,False
758,315,179,1,25600.64,27.65,False
3481,1419,271,2,27473.1,6.62,False
2227,908,473,4,5274.47,16.54,False
2784,1135,337,6,19856.45,14.58,False
710,292,91,3,7746.22,31.43,False
1180,485,124,1,13182.73,8.94,False
2639,1072,345,1,12997.56,28.39,False
1119,465,95,6,19408.28,27.77,False
3882,1587,482,4,5126.81,7.84,False
2557,1040,460,3,17298.74,25.49,False
863,357,520,6,28419.91,19.42,False
4484,1825,34,2,23524.4,32.88,False
2003,817,72,2,28475.25,14.1,False
2814,1147,427,6,16609.7,15.14,False
522,217,463,4,14403.11,26.27,False
386,160,178,1,8032.82,22.17,False
2626,1067,412,6,15660.81,19.13,False
4154,1697,500,5,24076.56,29.83,False
2510,1022,118,-4,5921.47,7.31,True
415,176,507,3,18012.1,2.46,False
662,271,225,2,25694.74,2.79,False
2922,1191,463,3,7144.44,0.17,False
348,142,140,1,1381.96,32.06,False
3639,1487,284,2,8751.26,2.59,False
3515,1435,429,3,1776.34,17.69,False
2958,1204,464,4,23036.39,2.24,False
3106,1272,15,2,22376.21,0.39,False
4710,1916,78,4,21423.63,31.08,False
1838,757,454,2,8935.17,6.28,False
3726,1522,86,3,20711.26,32.62,False
1008,415,84,-4,9912.17,23.22,True
3452,1407,44,2,20004.11,35.58,False
1799,741,539,2,18219.27,23.82,False
3356,1370,124,2,11455.27,39.04,False
13,6,533,6,17856.12,35.86,False
857,355,488,6,14906.25,32.99,False
3298,1351,159,1,5511.46,27.5,False
2343,954,9,1,6275.69,29.46,False
4095,1671,39,4,12578.95,27.27,False
4096,1671,372,3,6782.92,35.02,False
906,375,115,1,18488.42,6.14,False
3479,1419,346,1,4039.76,15.82,False
1362,563,516,4,819.7,33.75,False
1951,795,142,6,21408.13,7.85,False
2638,1071,45,3,15545.82,25.16,False
4342,1771,49,6,14506.76,15.72,False
3099,1269,470,1,16853.49,35.49,False
1069,440,177,4,16053.73,24.87,False
4669,1899,459,2,24756.58,38.1,False
117,49,537,3,3401.45,11.49,False
663,271,33,5,26861.4,16.87,False
4298,1752,10,3,17429.2,30.2,False
4401,1795,473,5,28206.61,38.7,False
4619,1877,57,6,8395.5,14.55,False
4737,1930,237,2,16035.19,35.59,False
4576,1860,11,1,28480.77,29.04,False
1250,517,286,4,7325.81,22.21,False
3146,1289,480,6,25889.0,27.11,False
2386,970,353,4,9112.22,19.51,False
191,77,134,3,25366.68,17.24,False
3913,1600,45,2,3446.47,24.02,False
4429,1807,455,5,27387.3,22.4,False
4220,1722,548,1,13206.39,0.03,False
2899,1183,401,5,8323.47,23.53,False
1216,502,236,4,1929.92,3.91,False
3990,1632,172,1,20469.77,1.0,False
1409,581,286,-6,7367.84,16.0,True
3064,1254,57,5,20407.49,18.04,False
4001,1636,214,6,8559.11,26.95,False
277,114,326,2,16428.77,39.06,False
521,216,436,2,3640.59,6.09,False
3647,1490,73,1,20482.6,23.73,False
646,264,13,2,17411.45,0.12,False
2756,1124,132,2,5270.25,27.6,False
964,395,120,3,18377.33,17.45,False
625,256,258,3,15151.06,21.89,False
717,297,59,3,6824.89,10.43,False
2542,1034,488,1,12242.41,28.44,False
1473,608,44,5,29373.53,28.63,False
2984,1216,362,4,10363.47,22.8,False
38,16,82,1,3619.77,4.31,False
1265,525,231,2,10520.03,7.7,False
4133,1690,293,5,22069.34,10.2,False
1861,764,62,2,2170.5,4.56,False
102,41,418,1,26264.67,23.07,False
105,43,295,3,25698.59,4.99,False
4070,1661,170,5,18667.42,16.62,False
32,14,74,5,2041.78,24.25,False
2131,870,365,5,16631.47,21.38,False
2304,941,340,6,26549.06,32.11,False
4698,1912,211,3,19952.38,26.26,False
2744,1118,165,2,23914.83,21.72,False
608,248,383,1,1861.63,14.06,False
3599,1472,86,4,8923.6,11.05,False
4389,1790,285,2,12548.18,4.96,False
3403,1387,366,2,29294.13,13.05,False
691,282,37,6,1616.16,37.48,False
4757,1938,120,4,1669.3,21.99,False
2678,1090,207,1,3187.58,37.26,False
1193,491,454,6,2082.17,24.79,False
1406,580,301,2,4075.43,30.59,False
236,99,293,5,571.62,39.81,False
4907,1997,87,6,5638.09,35.79,False
2241,915,342,6,11027.16,13.68,False
4037,1649,403,6,21332.37,24.11,False
1456,599,356,1,11567.45,38.86,False
4223,1722,12,5,11940.94,19.07,False
3122,1278,41,6,10116.84,17.31,False
1609,657,300,5,25494.27,17.74,False
2249,919,436,1,22947.03,16.33,False
518,216,391,2,5611.33,16.75,False
2264,925,366,1,22456.79,27.99,False
4647,1888,334,5,6415.78,19.38,False
2866,1170,89,2,15467.08,24.27,False
772,321,346,2,1574.34,15.58,False
3627,1482,175,2,16340.02,37.36,False
583,240,16,5,13060.13,22.22,False
3697,1508,110,3,24165.25,20.4,False
2200,898,83,1,6525.29,20.94,False
1860,764,329,4,12262.71,2.97,False
1604,655,207,1,22662.98,5.17,False
4700,1913,417,4,7499.0,6.19,False
466,196,27,3,12621.75,12.81,False
2820,1151,290,1,5753.8,23.27,False
62,24,314,5,14949.4,23.21,False
1823,751,229,4,2166.45,23.51,False
4106,1678,227,6,2168.8,39.73,False
4359,1779,5,3,7487.29,14.6,False
2865,1170,491,4,26039.07,39.76,False
2475,1007,108,1,28605.56,23.05,False
527,219,486,5,11942.82,28.44,False
4217,1721,193,4,27718.11,23.17,False
4308,1756,106,4,11884.53,35.69,False
4580,1862,431,4,24131.1,10.4,False
3285,1347,310,2,18032.69,19.85,False
2078,848,407,5,23626.7,17.71,False
2800,1142,534,6,16275.99,20.76,False
1023,422,104,5,1377.22,13.11,False
3975,1625,75,2,24796.51,25.49,False
3213,1316,236,1,17798.08,33.21,False
1704,695,251,6,28267.76,7.17,False
1143,474,148,4,6641.01,25.36,False
3743,1529,378,1,8164.37,24.48,False
2492,1012,287,-4,12093.95,28.33,True
1523,625,103,5,863.45,14.4,False
4372,1783,428,4,18134.32,14.58,False
4882,1988,323,3,28736.68,14.46,False
2140,873,176,1,24094.02,27.64,False
4545,1848,96,6,15026.65,20.9,False
2417,982,132,2,5070.79,10.55,False
1381,571,396,6,19262.7,26.53,False
4316,1761,156,2,10624.66,30.55,False
1502,619,357,6,6419.71,35.45,False
402,170,301,5,11470.48,8.34,False
582,239,548,6,18692.72,6.37,False
3005,1228,269,5,14242.45,8.09,False
1056,434,13,5,28268.18,13.96,False
4324,1764,358,1,27344.14,10.95,False
4274,1744,77,3,8676.79,16.82,False
3389,1381,194,1,16667.02,32.77,False
2934,1195,55,2,28810.64,7.05,False
4511,1835,297,4,13408.66,18.09,False
2099,857,486,1,13067.68,10.76,False
1945,794,481,1,25043.14,31.35,False
3782,1545,235,6,13758.52,29.26,False
3459,1410,153,6,9277.93,33.93,False
4605,1871,30,1,467.63,11.47,False
2223,907,387,6,7413.69,4.2,False
43,18,399,2,13958.77,38.66,False
1644,673,331,1,16119.05,17.76,False
726,301,352,3,16111.04,36.33,False
1299,541,176,3,21346.98,19.11,False
4690,1909,4,2,3806.83,14.09,False
946,389,33,2,28839.27,1.56,False
2397,975,393,4,19421.55,22.98,False
1669,684,207,1,12800.1,34.11,False
3114,1276,370,6,23225.08,20.39,False
3572,1460,413,5,17718.09,11.62,False
1185,489,258,4,3706.37,7.92,False
2170,884,360,6,2816.75,26.73,False
2571,1045,228,3,7518.79,31.93,False
3808,1555,132,4,12934.53,13.56,False
3978,1626,437,4,25028.94,7.32,False
4531,1843,66,2,25952.89,10.24,False
4579,1862,13,3,3355.28,22.48,False
3433,1400,270,5,722.57,12.05,False
997,411,269,3,17667.5,23.43,False
2732,1114,494,5,18331.52,6.87,False
2759,1125,195,6,4356.13,32.77,False
2173,885,67,2,9665.58,33.23,False
3921,1603,259,2,22828.41,36.93,False
3186,1304,66,1,1445.71,13.2,False
4833,1970,140,6,23828.28,9.05,False
3537,1444,378,-4,14974.14,37.62,True
2210,903,340,4,28773.08,33.78,False
1237,510,494,1,2342.84,18.59,False
2823,1152,323,2,7213.0,27.77,False
2194,894,265,4,16528.49,8.06,False
1229,506,241,-3,23667.38,27.49,True
3066,1254,417,6,10885.27,21.74,False
3843,1569,333,3,25016.87,17.49,False
769,319,521,1,22656.0,11.68,False
195,78,235,6,10263.93,27.33,False
2802,1143,525,6,23211.75,10.33,False
347,142,122,1,12900.41,13.29,False
4518,1837,202,5,17544.05,35.33,False
3085,1264,252,3,23238.67,31.49,False
4195,1711,504,5,5273.67,26.56,False
1225,505,488,4,10808.22,5.02,False
1874,768,537,2,3041.02,10.99,False
1323,551,290,6,13114.66,5.49,False
4012,1640,65,2,12872.61,7.82,False
4835,1971,507,5,21213.39,8.95,False
2404,977,137,5,8175.71,3.41,False
4118,1683,17,6,6056.57,8.9,False
4834,1970,3,5,20703.71,29.57,False
2540,1033,314,2,10343.97,12.17,False
1317,549,410,1,22476.03,33.24,False
4541,1847,236,3,15063.51,32.39,False
1522,625,91,5,25680.61,32.23,False
1762,721,155,5,26462.84,34.13,False
4437,1810,192,3,1980.97,3.5,False
3950,1615,56,5,28021.57,26.37,False
4064,1658,424,2,27402.73,24.29,False
1488,613,7,2,15556.4,1.94,False
1384,574,524,1,6071.42,17.95,False
1468,605,330,2,10204.59,38.83,False
1047,432,277,3,10583.09,34.23,False
1956,799,39,6,1411.3,15.88,False
4842,1974,107,2,24701.0,5.04,False
4686,1907,519,4,4137.61,24.12,False
4468,1821,298,6,8193.03,1.58,False
1852,762,223,2,2577.03,15.4,False
4288,1748,286,4,13372.62,34.81,False
1574,644,285,3,27810.99,37.88,False
524,218,107,1,21303.32,4.0,False
4241,1729,238,6,14934.79,9.76,False
2513,1024,164,6,22589.12,3.29,False
4219,1721,109,5,20173.51,16.39,False
1601,654,451,6,8642.51,17.47,False
4802,1957,509,5,20549.85,25.56,False
3796,1551,161,1,25373.57,39.02,False
4302,1753,322,4,18790.69,11.92,False
802,333,92,4,11631.14,13.9,False
2465,1001,465,4,25983.52,17.42,False
4564,1856,78,3,2599.4,5.42,False
1328,552,300,2,1445.59,11.1,False
4816,1962,407,2,18229.67,25.4,False
3211,1316,262,-5,12042.85,2.73,True
2090,853,250,5,13447.58,2.87,False
4208,1717,336,6,27876.05,26.66,False
1461,602,504,-4,8623.19,23.51,True
3974,1624,7,6,17440.21,14.55,False
3580,1463,79,1,14899.12,1.27,False
739,306,326,2,24487.8,26.32,False
1000,411,349,2,2641.03,23.78,False
773,321,491,2,19467.85,21.26,False
1397,578,200,6,8010.42,10.77,False
291,120,465,4,12139.51,37.53,False
803,333,35,3,1087.48,16.27,False
209,86,538,-1,5626.38,32.81,True
4656,1893,490,1,26765.9,24.92,False
1132,470,466,-1,2706.98,24.79,True
1987,809,128,6,20051.25,24.26,False
3832,1564,342,4,6464.44,26.13,False
3939,1609,405,6,7762.98,5.59,False
4729,1926,401,5,20241.16,6.56,False
2825,1152,55,2,3925.97,10.71,False
3644,1488,171,4,12851.73,0.85,False
1790,738,9,-4,1380.72,11.76,True
656,268,199,5,9272.03,27.96,False
1205,498,18,1,8356.5,19.95,False
3771,1540,542,2,4437.47,27.31,False
1240,511,381,1,25130.78,16.17,False
2560,1041,171,4,4989.42,12.05,False
411,174,283,2,10834.58,13.07,False
570,235,523,1,8363.27,31.32,False
985,405,228,2,6611.42,3.33,False
4504,1832,406,6,14726.67,33.29,False
3712,1513,16,3,26642.92,38.1,False
3655,1493,368,3,4970.21,14.83,False
1060,436,36,6,13561.29,5.36,False
4290,1749,126,5,21744.73,38.06,False
2968,1210,390,-5,28920.9,11.14,True
4283,1747,8,6,5069.02,10.77,False
1629,665,524,2,893.93,33.1,False
4393,1793,38,4,1449.56,9.54,False
3095,1268,469,3,5256.61,30.7,False
1154,477,164,5,6310.04,0.6,False
485,204,540,4,2137.68,0.88,False
2709,1104,49,6,15408.61,26.21,False
692,283,225,2,13223.31,14.37,False
4537,1846,523,1,12446.78,37.61,False
860,356,452,2,14127.91,5.93,False
1394,577,395,1,14220.21,15.68,False
3009,1231,515,1,1279.06,11.6,False
1162,479,505,2,2501.2,5.87,False
2305,942,151,6,12043.07,32.24,False
4338,1770,59,4,29606.87,5.43,False
3522,1438,427,2,294.74,19.28,False
1307,544,167,2,2706.97,22.79,False
3897,1592,145,3,5769.83,37.92,False
2283,933,56,1,1265.84,2.36,False
979,402,345,1,19138.29,14.53,False
2743,1118,107,1,28447.43,11.67,False
4399,1795,492,6,12390.32,25.24,False
601,246,65,6,27767.69,35.94,False
2082,850,58,3,1628.44,32.35,False
2111,862,296,6,2158.54,11.88,False
1694,693,325,2,26257.97,0.32,False
1919,783,39,2,23730.26,26.28,False
4513,1835,221,6,27593.29,34.92,False
1202,497,387,4,22933.16,28.57,False
1914,781,78,6,9972.16,20.9,False
2017,824,481,6,29824.86,27.89,False
2263,925,171,6,15185.99,25.81,False
113,46,421,4,20441.4,17.74,False
416,176,88,4,17765.3,16.49,False
4315,1760,3,5,13666.07,36.55,False
4194,1710,425,3,8468.44,0.41,False
3238,1328,301,6,26715.1,12.81,False
2246,918,409,3,2694.23,4.07,False
258,108,2,1,15465.57,24.02,False
3049,1250,82,3,16367.1,28.27,False
4872,1985,277,4,9027.21,11.94,False
424,180,141,3,181.69,1.76,False
2563,1043,417,1,19383.14,12.04,False
4557,1853,168,5,22504.04,15.7,False
1941,792,493,6,11759.08,0.04,False
2590,1054,421,2,2325.56,26.78,False
1660,680,483,6,5382.91,4.89,False
153,60,533,6,20346.54,38.0,False
2669,1086,47,3,28443.75,9.66,False
744,307,152,2,13937.69,5.28,False
1832,755,30,4,15019.73,32.36,False
1800,742,2,3,21816.07,22.17,False
3716,1515,118,1,15112.21,18.65,False
501,209,255,6,11935.24,24.74,False
994,410,491,4,28012.11,23.7,False
245,102,408,6,22937.37,38.89,False
2597,1057,428,6,1596.65,8.66,False
4705,1915,297,3,5897.09,2.92,False
558,230,281,4,7688.41,9.3,False
3772,1541,166,2,6339.19,34.5,False
1708,697,296,6,8749.36,6.14,False
2427,987,526,3,16158.03,35.91,False
1280,533,186,4,21119.42,3.99,False
3413,1393,517,3,10933.86,25.86,False
280,115,331,1,11928.1,20.41,False
4235,1726,181,4,12645.24,12.65,False
541,224,249,6,19281.32,29.69,False
3520,1437,313,5,23393.83,3.94,False
3526,1440,277,4,24585.56,13.64,False
3088,1266,50,2,9838.77,10.96,False
4221,1722,144,1,27105.17,37.06,False
112,46,151,6,3785.0,14.75,False
3193,1307,44,3,15681.9,8.86,False
848,351,439,4,24491.97,17.5,False
2441,992,331,6,22606.67,24.37,False
2855,1165,456,2,28012.62,2.49,False
2950,1201,301,2,27891.08,29.96,False
