order_id,customer_id,order_date,status,region_code
982,582,20-02-2024,DELIVERED,EAST
983,256,2025-11-19 13:41:46,DELIVERED,SOUTH
984,363,2024-12-29 01:07:41,SHIPPED,WEST
985,235,2024-04-19 02:12:43,PLACED,EAST
986,321,2023-05-21 00:41:05,PLACED,SOUTH
987,170,12-06-2025,DELIVERED,CENTRAL
988,11,2024-10-20 15:15:18,RETURNED,SOUTH
989,528,2025-11-30 07:11:39,CANCELLED,NORTH
990,195,2023-01-12 07:48:01,DELIVERED,EAST
991,541,2025-11-28 16:16:48,DELIVERED,SOUTH
992,537,2023-12-16 15:09:53,DELIVERED,SOUTH
993,53,2024-10-18 16:13:42,SHIPPED,NORTH
994,256,2025-04-17 11:50:10,CANCELLED,EAST
995,301,2024-02-16 06:37:29,DELIVERED,CENTRAL
996,313,2025-09-25 19:47:40,CANCELLED,WEST
997,500,2023-03-31 07:38:00,DELIVERED,EAST
998,110,2023-01-09 00:10:13,DELIVERED,WEST
999,104,2024-10-31 05:31:49,PLACED,CENTRAL
1000,421,2023-07-12 09:11:18,PLACED,EAST
1001,405,2024-08-04 11:16:06,DELIVERED,SOUTH
1002,276,2023-06-18 20:26:34,DELIVERED,WEST
1003,363,05-11-2024,CANCELLED,SOUTH
1004,292,2023-03-04 12:51:50,DELIVERED,EAST
1005,165,2025-10-31 21:54:57,DELIVERED,EAST
1006,501,2025-05-04 14:05:49,DELIVERED,SOUTH
1007,410,2025-02-18 14:38:38,DELIVERED,WEST
1008,111,2023-02-02 20:36:41,SHIPPED,NORTH
1009,243,2023-03-22 20:11:08,SHIPPED,CENTRAL
1010,445,2025-01-15 22:53:35,DELIVERED,WEST
1011,157,2025-03-05 04:24:09,SHIPPED,NORTH
1012,254,2025-11-01 02:35:58,SHIPPED,NORTH
1013,515,2025-08-07 07:28:33,RETURNED,CENTRAL
1014,153,2023-12-23 08:03:45,DELIVERED,EAST
1015,150,24-10-2024,SHIPPED,NORTH
1016,538,2024-04-21 01:07:58,RETURNED,SOUTH
1017,491,2023-04-06 07:17:00,DELIVERED,EAST
1018,373,2024-03-11 19:53:00,DELIVERED,SOUTH
1019,49,10-10-2023,PLACED,EAST
1020,484,2024-03-11 05:05:51,PLACED,SOUTH
1021,504,2024-07-18 19:17:28,PLACED,NORTH
1022,134,2024-05-29 12:28:06,CANCELLED,CENTRAL
1023,381,2024-01-06 02:41:11,SHIPPED,WEST
1024,109,2023-07-22 16:50:54,DELIVERED,NORTH
1025,196,2023-10-27 16:51:31,RETURNED,NORTH
1026,352,2024-04-13 07:51:19,RETURNED,SOUTH
1027,158,2023-03-10 01:23:47,DELIVERED,EAST
1028,574,2024-06-23 13:45:22,DELIVERED,NORTH
1029,70,2025-01-20 00:51:26,RETURNED,CENTRAL
1030,171,2025-07-19 18:04:03,RETURNED,EAST
1031,,2025-05-29 12:31:31,RETURNED,SOUTH
1032,408,2025-02-07 23:54:11,CANCELLED,NORTH
1033,522,2024-08-19 18:09:56,DELIVERED,CENTRAL
1034,189,2023-01-06 14:14:17,SHIPPED,NORTH
1035,526,2024-12-08 12:04:14,DELIVERED,EAST
1036,226,2024-04-05 09:14:20,DELIVERED,SOUTH
1037,547,2024-01-06 01:21:54,DELIVERED,EAST
1038,277,2023-03-22 00:48:13,SHIPPED,SOUTH
1039,2,2025-10-04 15:15:25,DELIVERED,EAST
1040,563,2024-02-15 04:03:24,DELIVERED,CENTRAL
1041,59,2025-08-30 09:18:18,CANCELLED,SOUTH
1042,287,2023-10-02 13:10:02,PLACED,CENTRAL
1043,392,2025-10-12 16:21:08,DELIVERED,CENTRAL
1044,453,2023-12-09 18:01:10,SHIPPED,WEST
1045,238,2024-11-05 01:05:50,RETURNED,NORTH
1046,471,2023-10-15 10:20:40,SHIPPED,CENTRAL
1047,185,2025-10-02 22:56:45,SHIPPED,SOUTH
1048,193,2023-04-18 21:26:14,DELIVERED,WEST
1049,413,2023-06-05 16:59:12,PLACED,NORTH
1050,387,19-08-2024,CANCELLED,NORTH
1051,86,2024-02-20 18:57:24,DELIVERED,NORTH
1052,10,2023-06-15 04:36:11,CANCELLED,NORTH
1053,492,2025-05-24 08:36:53,CANCELLED,EAST
1054,159,14-01-2024,DELIVERED,CENTRAL
1055,46,2023-06-09 17:13:57,PLACED,WEST
1056,230,2023-02-07 06:49:02,DELIVERED,EAST
1057,232,2025-11-29 04:55:58,CANCELLED,NORTH
1058,113,2023-12-15 18:48:14,RETURNED,EAST
1059,342,2023-07-03 20:26:38,RETURNED,NORTH
1060,155,2023-10-04 14:50:52,SHIPPED,SOUTH
1061,154,2025-11-02 13:45:17,DELIVERED,EAST
1062,107,2024-02-26 03:05:23,DELIVERED,EAST
1063,79,2023-01-04 09:13:48,RETURNED,SOUTH
1064,400,2024-11-24 22:00:40,DELIVERED,WEST
1065,116,2025-06-16 15:32:38,DELIVERED,SOUTH
1066,131,2023-10-10 12:41:31,DELIVERED,WEST
1067,424,2025-07-23 18:36:33,SHIPPED,SOUTH
1068,563,2025-02-11 05:19:00,DELIVERED,CENTRAL
1069,394,2023-05-10 21:29:40,DELIVERED,CENTRAL
1070,225,2025-12-28 05:13:07,DELIVERED,SOUTH
1071,18,2024-07-16 23:11:35,RETURNED,NORTH
1072,358,2024-07-14 13:46:52,CANCELLED,SOUTH
1073,148,2025-05-06 17:25:28,RETURNED,SOUTH
1074,230,2023-03-28 18:49:22,PLACED,SOUTH
1075,27,2025-12-17 09:19:44,DELIVERED,NORTH
1076,76,2025-01-10 17:22:58,CANCELLED,NORTH
1077,145,2023-05-03 17:05:00,PLACED,WEST
1078,187,2024-12-30 18:05:55,DELIVERED,EAST
1079,346,2024-11-20 16:32:12,DELIVERED,EAST
1080,62,25-09-2025,DELIVERED,CENTRAL
1081,406,2024-10-20 01:43:36,CANCELLED,CENTRAL
1082,265,2025-06-07 16:08:02,DELIVERED,WEST
1083,279,2023-05-23 19:38:31,RETURNED,SOUTH
1084,411,19-08-2025,DELIVERED,CENTRAL
1085,80,2025-12-11 15:32:04,SHIPPED,WEST
1086,169,2023-03-26 22:18:25,DELIVERED,SOUTH
1087,107,2023-05-01 20:54:50,DELIVERED,EAST
1088,,2024-03-14 09:26:13,PLACED,SOUTH
1089,317,2023-10-19 15:35:47,DELIVERED,NORTH
1090,88,2025-06-04 15:43:03,DELIVERED,WEST
1091,,2024-05-03 16:24:12,SHIPPED,EAST
1092,408,2025-02-16 01:24:26,DELIVERED,EAST
1093,100,2024-05-29 16:26:14,DELIVERED,NORTH
1094,154,2023-02-06 19:03:08,DELIVERED,CENTRAL
1095,39,2024-03-26 16:26:04,DELIVERED,NORTH
1096,96,2023-12-26 17:33:29,CANCELLED,SOUTH
1097,165,2025-02-18 05:44:45,DELIVERED,CENTRAL
1098,350,2024-11-26 03:16:16,SHIPPED,EAST
1099,442,2023-03-04 03:47:20,DELIVERED,WEST
1100,77,2023-08-25 17:56:10,RETURNED,NORTH
1101,147,2024-04-25 20:34:25,RETURNED,NORTH
1102,466,2024-05-02 08:16:51,SHIPPED,NORTH
1103,373,2024-07-02 22:31:54,SHIPPED,WEST
1104,485,2024-02-02 17:21:08,DELIVERED,SOUTH
1105,583,28-01-2025,CANCELLED,WEST
1106,133,2024-11-15 19:14:49,CANCELLED,EAST
1107,424,2025-02-24 22:54:03,CANCELLED,NORTH
1108,59,2024-01-16 07:25:52,DELIVERED,SOUTH
1109,298,2024-08-06 19:38:53,DELIVERED,NORTH
1110,474,2025-11-05 11:44:28,DELIVERED,CENTRAL
1111,477,2023-06-19 12:15:11,DELIVERED,WEST
1112,205,2024-09-15 17:46:05,SHIPPED,CENTRAL
1113,488,2023-06-27 14:23:54,PLACED,SOUTH
1114,150,2025-09-21 12:59:48,DELIVERED,CENTRAL
1115,64,2024-07-15 13:25:36,RETURNED,SOUTH
1116,24,2025-11-28 01:07:07,SHIPPED,SOUTH
1117,71,2024-03-01 11:55:49,SHIPPED,WEST
1118,538,2023-11-29 14:24:33,SHIPPED,NORTH
1119,439,2024-06-15 07:23:52,SHIPPED,SOUTH
1120,430,2025-01-18 04:17:27,DELIVERED,SOUTH
1121,448,2024-07-04 23:53:24,DELIVERED,NORTH
1122,204,2023-05-01 20:55:08,DELIVERED,SOUTH
1123,325,2023-01-23 00:55:17,DELIVERED,SOUTH
1124,325,2023-06-26 11:34:16,DELIVERED,EAST
1125,4,2024-11-30 22:03:20,CANCELLED,WEST
1126,593,01-06-2023,DELIVERED,SOUTH
1127,560,2023-09-16 00:41:42,SHIPPED,SOUTH
1128,591,2023-01-23 07:47:25,DELIVERED,EAST
1129,515,2023-07-13 18:50:37,DELIVERED,WEST
1130,361,2024-07-01 03:23:09,DELIVERED,EAST
1131,181,2024-12-13 18:10:56,SHIPPED,CENTRAL
1132,447,2024-08-15 17:42:42,DELIVERED,WEST
1133,102,2023-05-17 02:43:01,PLACED,NORTH
1134,422,2023-06-11 01:17:43,DELIVERED,CENTRAL
1135,455,2025-02-20 22:40:39,PLACED,EAST
1136,217,2023-12-13 05:32:42,DELIVERED,NORTH
1137,481,2023-07-13 07:28:49,DELIVERED,WEST
1138,406,2023-01-12 19:32:23,DELIVERED,CENTRAL
1139,271,2024-04-22 12:34:44,DELIVERED,WEST
1140,5,05-10-2024,PLACED,EAST
1141,532,2025-07-20 23:35:45,SHIPPED,CENTRAL
1142,248,2025-05-13 07:28:23,SHIPPED,WEST
1143,592,2024-10-28 14:05:55,DELIVERED,SOUTH
1144,326,2025-03-14 13:29:14,SHIPPED,SOUTH
1145,591,2024-08-31 23:16:23,DELIVERED,EAST
1146,163,2024-05-15 20:06:57,PLACED,WEST
1147,,2025-07-10 15:23:13,DELIVERED,CENTRAL
1148,81,2025-06-07 06:01:09,DELIVERED,SOUTH
1149,367,2023-10-17 19:16:51,CANCELLED,EAST
1150,252,2024-08-10 08:50:56,DELIVERED,EAST
1151,148,01-09-2025,RETURNED,NORTH
1152,126,2023-06-16 08:06:25,SHIPPED,SOUTH
1153,507,2024-07-15 09:52:06,SHIPPED,NORTH
1154,23,2024-10-04 17:32:11,RETURNED,NORTH
1155,430,2024-08-05 22:29:48,DELIVERED,WEST
1156,185,09-04-2024,SHIPPED,CENTRAL
1157,33,2023-07-02 01:47:55,RETURNED,WEST
1158,560,2023-01-08 18:57:22,DELIVERED,NORTH
1159,31,12-04-2025,DELIVERED,SOUTH
1160,374,2023-06-28 07:37:25,PLACED,SOUTH
1161,130,2024-02-20 16:29:53,SHIPPED,NORTH
1162,565,2025-10-09 17:30:29,DELIVERED,WEST
1163,410,2023-10-27 21:35:01,SHIPPED,EAST
1164,106,2025-06-25 15:59:02,DELIVERED,SOUTH
1165,500,2024-11-04 08:59:42,DELIVERED,EAST
1166,111,2025-08-01 09:37:22,SHIPPED,EAST
1167,66,2024-11-29 02:58:21,PLACED,CENTRAL
1168,420,2024-03-31 21:29:12,CANCELLED,CENTRAL
1169,31,2023-06-28 02:27:36,SHIPPED,SOUTH
1170,75,2023-12-01 06:38:49,DELIVERED,EAST
1171,327,05-12-2025,SHIPPED,WEST
1172,330,2023-12-28 09:46:25,DELIVERED,CENTRAL
1173,223,2023-06-09 21:08:34,DELIVERED,NORTH
1174,432,2025-11-25 15:43:16,SHIPPED,EAST
1175,51,2025-02-06 07:12:14,RETURNED,WEST
1176,464,2023-09-23 20:33:05,DELIVERED,SOUTH
1177,292,2023-01-28 16:59:07,CANCELLED,NORTH
1178,292,2023-07-23 14:11:53,DELIVERED,CENTRAL
1179,41,2024-06-08 02:48:21,PLACED,NORTH
1180,426,2024-04-12 14:01:44,DELIVERED,WEST
1181,321,2025-02-06 02:53:30,DELIVERED,WEST
1182,125,2024-08-03 20:13:44,PLACED,SOUTH
1183,,2023-01-17 03:35:31,RETURNED,WEST
1184,91,2023-10-24 22:56:59,CANCELLED,CENTRAL
1185,54,2024-02-08 09:51:31,PLACED,NORTH
1186,77,2024-02-14 16:27:36,DELIVERED,WEST
1187,175,2023-08-03 00:11:20,PLACED,EAST
1188,599,2024-10-04 00:42:50,DELIVERED,CENTRAL
1189,592,2025-01-12 10:24:11,RETURNED,EAST
1190,495,2023-12-17 19:34:19,DELIVERED,NORTH
1191,249,2025-10-21 11:13:31,CANCELLED,NORTH
1192,507,2023-04-04 14:54:50,DELIVERED,WEST
1193,193,2025-01-27 12:44:41,SHIPPED,CENTRAL
1194,527,2024-05-01 18:52:16,SHIPPED,WEST
1195,517,2023-06-14 03:18:28,SHIPPED,EAST
1196,464,2025-08-21 21:05:54,DELIVERED,SOUTH
1197,434,2023-09-13 01:40:57,RETURNED,CENTRAL
1198,151,2024-12-17 01:36:54,DELIVERED,SOUTH
1199,,2024-12-16 21:36:53,PLACED,CENTRAL
1200,272,2023-07-03 19:31:12,PLACED,WEST
1201,407,2025-02-19 03:00:53,SHIPPED,WEST
1202,101,2023-03-18 07:51:47,DELIVERED,WEST
1203,194,2024-09-17 13:26:59,SHIPPED,CENTRAL
1204,444,2023-06-19 14:41:43,DELIVERED,NORTH
1205,55,2023-02-25 10:32:36,SHIPPED,CENTRAL
1206,232,2025-08-21 11:30:18,DELIVERED,WEST
1207,275,2025-02-08 05:20:15,DELIVERED,EAST
1208,295,2023-01-05 19:49:57,DELIVERED,CENTRAL
1209,313,2025-12-04 16:06:36,SHIPPED,NORTH
1210,341,2024-12-08 03:41:40,PLACED,WEST
1211,22,2023-10-03 18:14:26,CANCELLED,SOUTH
1212,10,2025-07-11 18:07:02,DELIVERED,NORTH
1213,254,2025-01-04 02:37:16,CANCELLED,CENTRAL
1214,298,2023-12-21 15:10:52,SHIPPED,SOUTH
1215,103,2024-04-18 04:23:44,SHIPPED,WEST
1216,559,2024-02-04 18:18:44,SHIPPED,WEST
1217,,2024-07-01 18:51:51,SHIPPED,CENTRAL
1218,496,2023-06-25 04:02:14,DELIVERED,NORTH
1219,421,2023-12-09 03:43:26,PLACED,WEST
1220,,2025-06-16 05:53:59,RETURNED,EAST
1221,92,2023-10-29 02:57:27,DELIVERED,NORTH
1222,558,2024-11-28 21:58:30,CANCELLED,SOUTH
1223,358,2024-05-29 11:52:10,DELIVERED,EAST
1224,43,2025-06-19 05:57:12,SHIPPED,CENTRAL
1225,466,2025-05-30 06:42:23,DELIVERED,EAST
1226,9,2025-02-14 01:20:50,PLACED,SOUTH
1227,297,2025-08-27 00:46:05,SHIPPED,WEST
1228,302,2023-01-25 05:19:36,SHIPPED,CENTRAL
1229,501,20-04-2024,DELIVERED,NORTH
1230,,2023-08-02 22:31:42,SHIPPED,CENTRAL
1231,575,2023-08-29 20:11:55,DELIVERED,SOUTH
1232,202,2024-11-02 04:01:14,PLACED,SOUTH
1233,,2024-07-04 21:38:53,DELIVERED,WEST
1234,101,2024-02-10 20:30:45,DELIVERED,SOUTH
1235,331,2025-06-17 03:38:37,DELIVERED,EAST
1236,568,2023-11-06 22:45:47,PLACED,CENTRAL
1237,473,2025-04-27 22:02:33,DELIVERED,WEST
1238,540,2024-11-17 11:16:32,DELIVERED,EAST
1239,438,2024-12-25 18:20:24,DELIVERED,NORTH
1240,28,2024-10-15 20:59:01,PLACED,EAST
1241,595,2025-03-06 16:27:12,DELIVERED,CENTRAL
1242,55,2024-09-01 23:24:02,DELIVERED,WEST
1243,531,2024-12-15 22:16:23,PLACED,EAST
1244,110,2024-06-02 01:09:51,CANCELLED,CENTRAL
1245,340,2023-04-05 13:12:11,DELIVERED,CENTRAL
1246,55,2025-12-25 20:31:29,PLACED,WEST
1247,159,2024-04-12 10:04:28,DELIVERED,NORTH
1248,206,2023-06-28 04:39:23,SHIPPED,NORTH
1249,254,2023-11-14 08:37:10,PLACED,CENTRAL
1250,57,2023-07-09 05:27:31,DELIVERED,SOUTH
1251,560,2024-02-09 07:37:32,DELIVERED,CENTRAL
1252,150,15-09-2025,PLACED,SOUTH
1253,560,2023-11-08 05:37:41,SHIPPED,NORTH
1254,505,2024-07-24 15:24:20,DELIVERED,NORTH
1255,436,19-08-2023,DELIVERED,CENTRAL
1256,595,15-04-2024,DELIVERED,CENTRAL
1257,364,2023-08-05 09:36:42,DELIVERED,EAST
1258,,2023-09-03 22:23:36,CANCELLED,CENTRAL
1259,538,2024-08-29 19:31:49,SHIPPED,SOUTH
1260,577,2024-06-11 01:41:17,CANCELLED,SOUTH
1261,311,2024-09-03 22:43:39,CANCELLED,WEST
1262,484,2025-07-30 03:25:09,DELIVERED,CENTRAL
1263,539,2024-02-07 16:38:47,SHIPPED,CENTRAL
1264,414,15-04-2023,CANCELLED,SOUTH
1265,109,2025-02-14 20:14:43,DELIVERED,SOUTH
1266,243,2023-06-13 18:46:57,SHIPPED,WEST
1267,431,2023-04-10 23:53:02,SHIPPED,NORTH
1268,75,2024-11-16 21:22:25,DELIVERED,NORTH
1269,329,2023-06-17 05:53:35,DELIVERED,CENTRAL
1270,201,2024-01-28 05:41:37,DELIVERED,SOUTH
1271,166,2024-11-05 07:02:30,CANCELLED,SOUTH
1272,25,2025-09-04 07:07:54,PLACED,NORTH
1273,6,2024-07-12 13:24:20,DELIVERED,NORTH
1274,541,2025-02-09 18:45:44,SHIPPED,WEST
1275,366,2025-08-18 18:33:47,CANCELLED,NORTH
1276,386,2023-04-21 02:08:10,PLACED,CENTRAL
1277,121,2025-02-13 17:20:24,DELIVERED,EAST
1278,,2024-03-26 08:07:26,SHIPPED,EAST
1279,162,2024-03-23 11:59:26,DELIVERED,CENTRAL
1280,513,2024-04-30 01:07:32,PLACED,NORTH
1281,270,11-10-2025,SHIPPED,EAST
1282,61,2023-08-05 09:03:23,CANCELLED,EAST
1283,64,2024-01-02 00:26:45,CANCELLED,CENTRAL
1284,37,2024-06-21 06:03:26,RETURNED,CENTRAL
1285,83,2025-05-06 14:37:24,PLACED,NORTH
1286,509,2025-02-27 12:51:31,DELIVERED,WEST
1287,234,2023-02-03 07:27:45,PLACED,SOUTH
1288,389,2025-11-25 08:36:40,PLACED,WEST
1289,387,2025-12-16 07:54:08,DELIVERED,CENTRAL
1290,449,2023-07-03 07:04:52,RETURNED,EAST
1291,352,2024-11-09 02:49:30,SHIPPED,NORTH
1292,233,2024-10-03 16:11:50,CANCELLED,CENTRAL
1293,16,2024-01-24 05:46:56,PLACED,SOUTH
1294,290,2023-03-09 21:58:42,DELIVERED,SOUTH
1295,133,2025-07-30 13:56:05,DELIVERED,NORTH
1296,557,2023-11-16 19:03:10,DELIVERED,EAST
1297,226,2024-11-20 00:26:17,RETURNED,CENTRAL
1298,251,2025-03-29 10:10:29,SHIPPED,CENTRAL
1299,56,2024-06-22 11:30:22,DELIVERED,CENTRAL
1300,81,2023-11-13 05:04:40,CANCELLED,CENTRAL
1301,567,2023-11-24 10:03:41,DELIVERED,SOUTH
1302,,2024-01-01 05:21:31,DELIVERED,WEST
1303,22,2025-02-14 00:37:09,SHIPPED,CENTRAL
1304,87,2023-04-03 18:31:28,DELIVERED,WEST
1305,,2024-08-17 07:55:16,PLACED,SOUTH
1306,442,07-04-2025,SHIPPED,CENTRAL
1307,27,2025-08-03 15:26:44,SHIPPED,EAST
1308,222,2023-02-12 11:30:02,CANCELLED,WEST
1309,59,2023-06-19 15:39:05,RETURNED,EAST
1310,548,2024-12-21 00:37:37,DELIVERED,CENTRAL
1311,391,2024-12-26 23:25:02,RETURNED,SOUTH
1312,288,2025-11-26 09:07:30,PLACED,SOUTH
1313,303,2024-06-08 08:07:05,PLACED,EAST
1314,257,2025-10-11 10:45:51,DELIVERED,NORTH
1315,329,2024-02-15 21:55:43,DELIVERED,NORTH
1316,478,2023-02-27 11:36:00,DELIVERED,CENTRAL
1317,60,2025-06-19 07:56:51,SHIPPED,CENTRAL
1318,66,2024-11-15 04:46:31,DELIVERED,EAST
1319,507,2023-07-17 15:11:52,SHIPPED,CENTRAL
1320,239,2023-06-27 18:52:37,SHIPPED,CENTRAL
1321,594,07-05-2024,DELIVERED,NORTH
1322,266,04-02-2024,CANCELLED,EAST
1323,46,2025-07-21 23:12:07,PLACED,CENTRAL
1324,524,2023-05-01 07:33:13,SHIPPED,EAST
1325,426,2023-04-21 21:43:49,CANCELLED,SOUTH
1326,,2025-07-31 21:21:36,SHIPPED,WEST
1327,384,2025-01-01 04:24:35,SHIPPED,NORTH
1328,46,2024-03-27 20:31:03,RETURNED,NORTH
1329,217,2024-05-01 09:25:44,DELIVERED,CENTRAL
1330,353,2023-11-30 18:53:11,DELIVERED,SOUTH
1331,81,2023-05-01 02:22:45,RETURNED,CENTRAL
1332,589,2025-09-06 04:11:45,DELIVERED,NORTH
1333,541,2023-03-21 21:30:19,DELIVERED,CENTRAL
1334,276,2023-10-30 23:00:23,SHIPPED,SOUTH
1335,371,2023-12-25 16:13:45,DELIVERED,NORTH
1336,456,2024-09-28 19:08:31,DELIVERED,CENTRAL
1337,371,2025-10-11 21:54:18,SHIPPED,WEST
1338,129,2025-04-15 03:46:24,RETURNED,CENTRAL
1339,267,2024-03-21 15:51:18,PLACED,WEST
1340,152,2025-06-13 19:16:28,CANCELLED,SOUTH
1341,465,2023-01-25 02:20:19,DELIVERED,CENTRAL
1342,482,2023-06-06 21:22:49,PLACED,WEST
1343,,2023-09-17 07:48:41,PLACED,CENTRAL
1344,433,2024-07-04 11:47:17,DELIVERED,SOUTH
1345,122,2024-06-07 05:07:23,CANCELLED,CENTRAL
1346,111,2023-03-12 06:35:01,RETURNED,WEST
1347,461,2024-11-07 19:42:21,DELIVERED,SOUTH
1348,522,2023-05-11 03:53:55,PLACED,CENTRAL
1349,465,2024-08-12 08:06:34,SHIPPED,CENTRAL
1350,100,2023-12-27 19:24:45,SHIPPED,CENTRAL
1351,538,2025-06-19 17:33:44,RETURNED,EAST
1352,327,2023-10-05 03:49:24,PLACED,SOUTH
1353,285,2025-06-12 10:41:31,SHIPPED,EAST
1354,122,2024-03-23 03:34:15,DELIVERED,SOUTH
1355,266,2025-07-30 15:39:44,RETURNED,EAST
1356,212,2025-05-07 18:08:42,DELIVERED,NORTH
1357,41,2025-04-18 14:18:42,SHIPPED,WEST
1358,27,2024-07-28 01:28:14,RETURNED,CENTRAL
1359,456,2025-03-20 04:19:55,DELIVERED,NORTH
1360,123,2024-11-21 08:37:17,DELIVERED,NORTH
1361,286,2025-11-04 19:31:25,DELIVERED,NORTH
1362,228,2023-04-26 11:58:52,DELIVERED,EAST
1363,526,2025-11-10 01:00:48,DELIVERED,EAST
1364,40,2024-11-04 05:29:20,DELIVERED,CENTRAL
1365,572,2025-10-24 00:43:43,DELIVERED,NORTH
1366,386,2023-12-09 02:00:25,SHIPPED,SOUTH
1367,192,2025-02-10 15:18:09,SHIPPED,NORTH
1368,220,2023-01-05 23:13:09,DELIVERED,CENTRAL
1369,183,2023-03-02 07:02:36,SHIPPED,WEST
1370,241,2025-09-17 15:43:28,DELIVERED,SOUTH
1371,238,2024-03-29 18:52:14,DELIVERED,WEST
1372,557,2025-01-17 03:27:11,SHIPPED,EAST
1373,458,2024-05-20 11:40:52,DELIVERED,SOUTH
1374,327,2025-10-23 05:25:57,DELIVERED,SOUTH
1375,496,2025-01-29 21:44:33,DELIVERED,NORTH
1376,520,2023-12-01 03:44:21,DELIVERED,NORTH
1377,331,2024-02-11 09:21:02,DELIVERED,WEST
1378,267,2023-03-26 20:52:46,DELIVERED,EAST
1379,47,2024-04-24 06:06:38,SHIPPED,SOUTH
1380,113,2025-08-10 17:37:45,PLACED,CENTRAL
1381,,2023-02-02 19:19:28,PLACED,EAST
1382,567,2023-04-09 14:08:18,DELIVERED,EAST
1383,161,2025-04-12 04:17:57,DELIVERED,EAST
1384,383,2024-05-29 23:17:40,DELIVERED,SOUTH
1385,37,2023-02-01 02:42:42,DELIVERED,CENTRAL
1386,497,2023-03-07 16:30:19,SHIPPED,SOUTH
1387,254,2023-02-22 11:20:08,PLACED,WEST
1388,135,2024-02-24 10:16:46,PLACED,CENTRAL
1389,426,01-02-2023,CANCELLED,CENTRAL
1390,98,2025-07-02 17:31:42,SHIPPED,CENTRAL
1391,332,2024-10-22 10:50:30,PLACED,EAST
1392,103,2024-02-15 12:41:52,DELIVERED,WEST
1393,96,2023-12-12 06:11:26,DELIVERED,WEST
1394,547,2025-02-25 23:10:29,PLACED,WEST
1395,382,2025-04-29 02:01:55,DELIVERED,CENTRAL
1396,407,2023-12-27 13:53:41,DELIVERED,NORTH
1397,341,2023-08-12 08:10:51,RETURNED,NORTH
1398,213,2025-01-30 21:29:41,PLACED,WEST
1399,485,2025-03-24 01:58:39,DELIVERED,SOUTH
1400,506,2024-01-27 12:07:48,DELIVERED,SOUTH
1401,,2025-12-06 07:41:32,DELIVERED,NORTH
1402,215,2025-05-23 16:08:44,DELIVERED,EAST
1403,242,2024-05-14 22:59:19,DELIVERED,CENTRAL
1404,84,2023-06-13 04:19:10,PLACED,SOUTH
1405,166,2025-03-18 16:43:53,SHIPPED,WEST
1406,117,2023-03-02 16:20:05,DELIVERED,CENTRAL
1407,561,2024-10-11 13:39:46,SHIPPED,WEST
1408,278,2025-03-22 15:28:12,CANCELLED,CENTRAL
1409,145,2024-03-26 19:19:12,SHIPPED,CENTRAL
1410,381,2025-03-17 19:52:54,DELIVERED,SOUTH
1411,139,2023-09-13 03:14:39,CANCELLED,NORTH
1412,184,2023-08-22 13:25:11,RETURNED,NORTH
1413,193,2023-11-06 13:14:09,DELIVERED,EAST
1414,480,2025-07-12 10:52:07,DELIVERED,CENTRAL
1415,354,03-09-2025,SHIPPED,EAST
1416,437,2025-06-26 22:33:38,DELIVERED,WEST
1417,575,2025-04-20 10:34:31,SHIPPED,CENTRAL
1418,222,2024-03-10 22:37:02,DELIVERED,SOUTH
1419,393,2024-05-27 21:15:50,CANCELLED,CENTRAL
1420,485,2023-11-22 03:31:11,DELIVERED,SOUTH
1421,151,2023-08-11 15:51:14,CANCELLED,EAST
1422,54,2023-08-01 18:47:43,DELIVERED,WEST
1423,513,2023-07-02 05:07:49,DELIVERED,WEST
1424,364,2024-04-29 07:19:24,SHIPPED,NORTH
1425,220,2023-09-16 01:15:53,CANCELLED,SOUTH
1426,574,2024-11-17 01:47:12,DELIVERED,NORTH
1427,446,2025-10-09 23:45:23,PLACED,EAST
1428,355,2024-10-20 18:46:16,DELIVERED,SOUTH
1429,184,2023-01-17 13:53:48,DELIVERED,SOUTH
1430,,2024-04-27 04:12:14,RETURNED,EAST
1431,14,2025-07-31 14:11:23,DELIVERED,WEST
1432,260,2024-03-01 21:56:28,RETURNED,NORTH
1433,483,2025-08-01 18:57:59,DELIVERED,WEST
1434,559,11-06-2023,PLACED,SOUTH
1435,182,2023-07-24 12:12:03,CANCELLED,NORTH
1436,64,2024-05-03 03:35:16,DELIVERED,SOUTH
1437,18,2024-05-31 18:38:58,CANCELLED,EAST
1438,174,2025-06-30 15:15:36,DELIVERED,NORTH
1439,413,2024-10-08 19:43:26,DELIVERED,NORTH
1440,514,2023-08-18 03:43:06,PLACED,WEST
1441,,2025-08-03 07:36:23,DELIVERED,SOUTH
1442,4,2024-04-28 09:03:15,DELIVERED,EAST
1443,89,2025-05-29 13:03:59,PLACED,NORTH
1444,89,2023-10-16 09:51:54,DELIVERED,NORTH
1445,11,2023-12-04 21:57:05,DELIVERED,SOUTH
1446,196,2023-07-26 04:42:45,DELIVERED,EAST
1447,144,2025-05-27 18:12:59,SHIPPED,SOUTH
1448,205,2023-10-03 03:13:01,SHIPPED,WEST
1449,502,2024-07-05 17:04:02,SHIPPED,CENTRAL
1450,175,2023-02-27 01:26:03,DELIVERED,SOUTH
1451,216,2025-12-26 19:26:46,DELIVERED,EAST
1452,516,2025-05-06 21:33:22,DELIVERED,NORTH
1453,216,2024-02-06 02:54:36,SHIPPED,NORTH
1454,191,2025-01-08 05:06:22,DELIVERED,EAST
