item_id,order_id,product_id,quantity,unit_price,discount_percent
1211,500,473,2,11562.24,6.14
894,372,382,5,13119.66,16.69
2539,1033,473,4,22569.74,11.88
3498,1428,320,1,14426.13,35.87
4311,1758,246,3,21250.2,34.34
714,295,418,2,21758.21,36.3
2281,932,303,1,8942.12,16.06
3962,1619,258,4,3250.12,14.14
2920,1190,516,5,13704.38,39.73
1770,727,317,1,9173.31,18.56
2875,1174,277,1,23774.92,3.39
72,27,548,4,14489.13,24.57
939,387,510,3,20598.96,34.02
4649,1889,296,-1,8659.12,14.79
4213,1720,352,6,23330.62,38.26
1003,412,469,5,5203.83,36.43
3276,1343,106,3,21309.5,15.85
4699,1913,501,5,22025.76,9.93
3701,1509,84,6,7624.71,37.73
3332,1363,313,2,1808.33,20.36
252,106,273,1,11534.77,15.13
1325,551,295,1,5979.16,7.15
4097,1671,259,5,23987.19,14.1
134,54,106,5,7016.0,34.66
3309,1355,399,6,16764.18,3.53
2905,1184,93,6,27340.22,20.72
3888,1589,193,5,13680.48,4.03
2747,1119,478,2,25172.96,6.85
3502,1430,159,1,2572.27,5.05
951,391,486,3,22331.03,4.24
973,399,70,6,7181.17,31.15
1859,764,69,-2,17307.41,22.15
883,366,429,1,10543.76,3.35
1511,622,509,1,1713.66,21.06
3482,1420,377,4,28867.65,14.21
39,16,460,2,2295.92,30.81
4391,1791,446,5,7732.54,28.4
1080,446,508,2,846.06,32.95
4014,1641,31,2,12096.77,2.57
4413,1799,216,5,3110.68,36.34
109,44,237,2,21964.45,27.36
4583,1863,398,3,6655.81,12.01
1109,459,114,-5,15533.12,22.87
1374,568,241,1,7198.42,13.07
4202,1716,74,5,23999.74,23.98
2158,880,181,6,14555.31,31.06
2843,1161,154,1,11298.29,13.49
2499,1016,263,2,28896.26,36.18
4691,1909,290,2,10310.45,3.45
2380,968,270,2,24577.55,26.37
399,168,119,1,3224.72,36.53
694,284,134,5,10130.41,1.88
4317,1761,107,-6,9434.74,17.08
1239,511,110,4,23405.19,6.3
3981,1627,6,6,17496.84,39.91
1086,449,186,2,8169.36,3.29
1597,653,277,2,24281.39,1.77
2668,1085,172,4,13582.52,9.35
2038,832,248,5,1996.73,5.51
3176,1301,448,3,2727.48,7.66
2574,1046,52,2,12750.71,4.06
251,106,416,5,16380.56,5.86
2250,919,499,-6,21644.36,29.32
1100,456,88,4,1605.52,22.85
242,101,200,2,3339.81,33.57
1156,478,150,2,25936.42,32.47
3688,1506,465,4,22092.94,36.71
3802,1553,290,1,452.44,38.19
1560,638,168,2,24516.95,38.89
1110,460,125,3,23969.8,0.93
2848,1162,118,4,2309.18,25.96
1378,569,167,3,27382.64,29.7
4884,1989,10,5,1550.25,29.17
4055,1656,246,1,9550.92,4.77
2849,1163,237,5,25669.53,2.9
289,118,327,-4,6944.36,30.01
3961,1618,277,4,23450.63,27.2
1400,578,84,-2,22416.72,32.42
4130,1688,257,1,24028.39,16.9
4281,1746,286,3,10236.15,12.67
1385,574,48,1,28113.78,39.09
3773,1542,488,4,12318.78,32.63
489,206,1,3,7533.9,36.73
514,214,166,1,27948.65,12.59
220,90,95,3,20892.97,34.29
1567,642,379,4,22453.04,23.0
2913,1188,105,6,29054.73,34.15
3557,1455,273,6,19204.97,7.57
2573,1046,284,3,26954.57,27.17
1755,717,84,2,8238.04,10.88
4675,1902,452,4,13627.61,6.89
4179,1705,178,-2,5738.04,16.69
1882,771,124,1,18801.68,12.6
885,367,293,1,27729.41,38.2
4543,1848,148,3,13420.13,29.44
350,143,135,6,26504.21,33.08
1186,489,347,2,26361.37,22.39
2721,1111,70,6,6920.67,7.19
1789,738,137,6,11072.05,10.36
3424,1397,463,6,14845.49,14.88
2491,1012,54,2,17722.66,9.19
318,131,404,2,24811.41,24.46
4886,1989,25,1,7799.1,25.11
1792,738,522,6,12687.28,7.2
3166,1296,532,4,29108.57,0.92
1627,664,342,6,26366.97,21.87
4244,1729,388,4,6649.15,4.37
3197,1310,109,1,25681.46,32.43
4861,1980,381,4,3099.41,35.37
3632,1484,459,4,9397.01,5.38
4665,1897,42,6,10773.28,23.67
1526,626,415,3,5662.69,22.43
3902,1595,179,2,21107.87,9.66
723,300,370,2,16973.1,39.65
536,223,49,1,12934.19,12.22
1646,674,39,5,26362.41,18.01
98,40,163,5,26861.23,9.9
4734,1929,408,1,19011.49,39.4
4007,1638,233,1,11841.83,26.4
1656,679,312,6,24667.2,9.07
729,302,391,4,13455.86,4.51
1137,472,249,5,2691.31,3.59
3489,1423,191,2,15071.06,37.17
532,221,491,3,10437.01,23.55
3849,1574,126,3,811.93,18.44
2612,1062,446,4,21724.21,17.98
2401,976,435,4,7574.6,39.93
4573,1859,420,3,4783.8,21.05
3603,1473,367,1,10185.18,2.98
2939,1197,405,4,20938.94,11.95
3703,1510,56,6,19083.14,30.71
784,326,509,3,1899.92,32.14
4460,1818,537,2,4844.91,18.28
125,51,414,1,28718.91,4.28
2050,836,83,5,2903.63,19.07
2719,1109,447,5,15251.61,12.67
4636,1885,87,2,14435.35,0.1
2654,1078,297,1,6691.29,3.14
1720,703,271,5,12939.02,10.7
2382,969,411,3,10344.0,25.93
4161,1699,427,1,12496.03,39.43
3494,1427,303,5,12252.23,24.73
1642,672,215,1,9409.76,12.34
336,138,154,6,24091.24,11.34
3752,1532,400,3,7433.93,12.24
1564,640,210,4,16426.48,19.32
4430,1808,366,3,4088.15,4.41
54,21,298,5,13747.45,11.38
212,87,484,6,7990.23,11.35
1292,539,330,6,23757.39,23.63
2146,875,127,2,8425.7,29.3
1895,774,148,2,19388.72,35.23
3908,1598,273,2,1625.03,5.55
1252,518,63,2,18511.89,24.51
1547,634,381,5,25271.54,17.19
433,184,411,2,5976.95,0.7
419,178,228,6,8635.13,9.99
1257,521,464,4,24739.48,18.14
385,159,138,3,23738.51,34.52
2388,972,121,2,7226.25,29.67
4722,1922,135,2,28780.08,4.19
1134,471,181,6,10443.95,0.72
1837,756,144,5,5596.25,35.27
3219,1320,227,1,24498.22,13.63
3793,1549,164,6,20128.27,39.91
4414,1799,417,4,27994.38,6.72
4251,1733,429,4,12963.16,39.75
719,298,542,4,11278.48,28.75
75,28,89,1,10328.83,20.88
1258,521,171,5,10741.34,8.22
1795,740,103,4,4307.49,18.87
507,211,433,6,6889.37,23.84
3115,1276,515,1,17620.78,19.94
2578,1048,255,2,24583.72,19.5
65,25,82,3,28402.7,0.83
1391,576,469,2,19827.16,38.64
3057,1252,204,3,20332.09,25.28
758,315,179,1,25600.64,27.65
3481,1419,271,2,27473.1,6.62
2227,908,473,4,5274.47,16.54
2784,1135,337,6,19856.45,14.58
710,292,91,3,7746.22,31.43
1180,485,124,1,13182.73,8.94
2639,1072,345,1,12997.56,28.39
1119,465,95,6,19408.28,27.77
3882,1587,482,4,5126.81,7.84
2557,1040,460,3,17298.74,25.49
863,357,520,6,28419.91,19.42
4484,1825,34,2,23524.4,32.88
2003,817,72,2,28475.25,14.1
2814,1147,427,6,16609.7,15.14
522,217,463,4,14403.11,26.27
386,160,178,1,8032.82,22.17
2626,1067,412,6,15660.81,19.13
4154,1697,500,5,24076.56,29.83
2510,1022,118,-4,5921.47,7.31
415,176,507,3,18012.1,2.46
662,271,225,2,25694.74,2.79
2922,1191,463,3,7144.44,0.17
348,142,140,1,1381.96,32.06
3639,1487,284,2,8751.26,2.59
3515,1435,429,3,1776.34,17.69
2958,1204,464,4,23036.39,2.24
3106,1272,15,2,22376.21,0.39
4710,1916,78,4,21423.63,31.08
1838,757,454,2,8935.17,6.28
3726,1522,86,3,20711.26,32.62
1008,415,84,-4,9912.17,23.22
3452,1407,44,2,20004.11,35.58
1799,741,539,2,18219.27,23.82
3356,1370,124,2,11455.27,39.04
13,6,533,6,17856.12,35.86
857,355,488,6,14906.25,32.99
3298,1351,159,1,5511.46,27.5
2343,954,9,1,6275.69,29.46
4095,1671,39,4,12578.95,27.27
4096,1671,372,3,6782.92,35.02
906,375,115,1,18488.42,6.14
3479,1419,346,1,4039.76,15.82
1362,563,516,4,819.7,33.75
1951,795,142,6,21408.13,7.85
2638,1071,45,3,15545.82,25.16
4342,1771,49,6,14506.76,15.72
3099,1269,470,1,16853.49,35.49
1069,440,177,4,16053.73,24.87
4669,1899,459,2,24756.58,38.1
117,49,537,3,3401.45,11.49
663,271,33,5,26861.4,16.87
4298,1752,10,3,17429.2,30.2
4401,1795,473,5,28206.61,38.7
4619,1877,57,6,8395.5,14.55
4737,1930,237,2,16035.19,35.59
4576,1860,11,1,28480.77,29.04
1250,517,286,4,7325.81,22.21
3146,1289,480,6,25889.0,27.11
2386,970,353,4,9112.22,19.51
191,77,134,3,25366.68,17.24
3913,1600,45,2,3446.47,24.02
4429,1807,455,5,27387.3,22.4
4220,1722,548,1,13206.39,0.03
2899,1183,401,5,8323.47,23.53
1216,502,236,4,1929.92,3.91
3990,1632,172,1,20469.77,1.0
1409,581,286,-6,7367.84,16.0
3064,1254,57,5,20407.49,18.04
4001,1636,214,6,8559.11,26.95
277,114,326,2,16428.77,39.06
521,216,436,2,3640.59,6.09
3647,1490,73,1,20482.6,23.73
646,264,13,2,17411.45,0.12
2756,1124,132,2,5270.25,27.6
964,395,120,3,18377.33,17.45
625,256,258,3,15151.06,21.89
717,297,59,3,6824.89,10.43
2542,1034,488,1,12242.41,28.44
1473,608,44,5,29373.53,28.63
2984,1216,362,4,10363.47,22.8
38,16,82,1,3619.77,4.31
1265,525,231,2,10520.03,7.7
4133,1690,293,5,22069.34,10.2
1861,764,62,2,2170.5,4.56
102,41,418,1,26264.67,23.07
105,43,295,3,25698.59,4.99
4070,1661,170,5,18667.42,16.62
32,14,74,5,2041.78,24.25
2131,870,365,5,16631.47,21.38
2304,941,340,6,26549.06,32.11
4698,1912,211,3,19952.38,26.26
2744,1118,165,2,23914.83,21.72
608,248,383,1,1861.63,14.06
3599,1472,86,4,8923.6,11.05
4389,1790,285,2,12548.18,4.96
3403,1387,366,2,29294.13,13.05
691,282,37,6,1616.16,37.48
4757,1938,120,4,1669.3,21.99
2678,1090,207,1,3187.58,37.26
1193,491,454,6,2082.17,24.79
1406,580,301,2,4075.43,30.59
236,99,293,5,571.62,39.81
4907,1997,87,6,5638.09,35.79
2241,915,342,6,11027.16,13.68
4037,1649,403,6,21332.37,24.11
1456,599,356,1,11567.45,38.86
4223,1722,12,5,11940.94,19.07
3122,1278,41,6,10116.84,17.31
1609,657,300,5,25494.27,17.74
2249,919,436,1,22947.03,16.33
518,216,391,2,5611.33,16.75
2264,925,366,1,22456.79,27.99
4647,1888,334,5,6415.78,19.38
2866,1170,89,2,15467.08,24.27
772,321,346,2,1574.34,15.58
3627,1482,175,2,16340.02,37.36
583,240,16,5,13060.13,22.22
3697,1508,110,3,24165.25,20.4
2200,898,83,1,6525.29,20.94
1860,764,329,4,12262.71,2.97
1604,655,207,1,22662.98,5.17
4700,1913,417,4,7499.0,6.19
466,196,27,3,12621.75,12.81
2820,1151,290,1,5753.8,23.27
62,24,314,5,14949.4,23.21
1823,751,229,4,2166.45,23.51
4106,1678,227,6,2168.8,39.73
4359,1779,5,3,7487.29,14.6
2865,1170,491,4,26039.07,39.76
2475,1007,108,1,28605.56,23.05
527,219,486,5,11942.82,28.44
4217,1721,193,4,27718.11,23.17
4308,1756,106,4,11884.53,35.69
4580,1862,431,4,24131.1,10.4
3285,1347,310,2,18032.69,19.85
2078,848,407,5,23626.7,17.71
2800,1142,534,6,16275.99,20.76
1023,422,104,5,1377.22,13.11
3975,1625,75,2,24796.51,25.49
3213,1316,236,1,17798.08,33.21
1704,695,251,6,28267.76,7.17
1143,474,148,4,6641.01,25.36
3743,1529,378,1,8164.37,24.48
2492,1012,287,-4,12093.95,28.33
1523,625,103,5,863.45,14.4
4372,1783,428,4,18134.32,14.58
4882,1988,323,3,28736.68,14.46
2140,873,176,1,24094.02,27.64
4545,1848,96,6,15026.65,20.9
2417,982,132,2,5070.79,10.55
1381,571,396,6,19262.7,26.53
4316,1761,156,2,10624.66,30.55
1502,619,357,6,6419.71,35.45
402,170,301,5,11470.48,8.34
582,239,548,6,18692.72,6.37
3005,1228,269,5,14242.45,8.09
1056,434,13,5,28268.18,13.96
4324,1764,358,1,27344.14,10.95
4274,1744,77,3,8676.79,16.82
3389,1381,194,1,16667.02,32.77
2934,1195,55,2,28810.64,7.05
4511,1835,297,4,13408.66,18.09
2099,857,486,1,13067.68,10.76
1945,794,481,1,25043.14,31.35
3782,1545,235,6,13758.52,29.26
3459,1410,153,6,9277.93,33.93
4605,1871,30,1,467.63,11.47
2223,907,387,6,7413.69,4.2
43,18,399,2,13958.77,38.66
1644,673,331,1,16119.05,17.76
726,301,352,3,16111.04,36.33
1299,541,176,3,21346.98,19.11
4690,1909,4,2,3806.83,14.09
946,389,33,2,28839.27,1.56
2397,975,393,4,19421.55,22.98
1669,684,207,1,12800.1,34.11
3114,1276,370,6,23225.08,20.39
3572,1460,413,5,17718.09,11.62
1185,489,258,4,3706.37,7.92
2170,884,360,6,2816.75,26.73
2571,1045,228,3,7518.79,31.93
3808,1555,132,4,12934.53,13.56
3978,1626,437,4,25028.94,7.32
4531,1843,66,2,25952.89,10.24
4579,1862,13,3,3355.28,22.48
3433,1400,270,5,722.57,12.05
997,411,269,3,17667.5,23.43
2732,1114,494,5,18331.52,6.87
2759,1125,195,6,4356.13,32.77
2173,885,67,2,9665.58,33.23
3921,1603,259,2,22828.41,36.93
3186,1304,66,1,1445.71,13.2
4833,1970,140,6,23828.28,9.05
3537,1444,378,-4,14974.14,37.62
2210,903,340,4,28773.08,33.78
1237,510,494,1,2342.84,18.59
2823,1152,323,2,7213.0,27.77
2194,894,265,4,16528.49,8.06
1229,506,241,-3,23667.38,27.49
3066,1254,417,6,10885.27,21.74
3843,1569,333,3,25016.87,17.49
769,319,521,1,22656.0,11.68
195,78,235,6,10263.93,27.33
2802,1143,525,6,23211.75,10.33
347,142,122,1,12900.41,13.29
4518,1837,202,5,17544.05,35.33
3085,1264,252,3,23238.67,31.49
4195,1711,504,5,5273.67,26.56
1225,505,488,4,10808.22,5.02
1874,768,537,2,3041.02,10.99
1323,551,290,6,13114.66,5.49
4012,1640,65,2,12872.61,7.82
4835,1971,507,5,21213.39,8.95
2404,977,137,5,8175.71,3.41
4118,1683,17,6,6056.57,8.9
4834,1970,3,5,20703.71,29.57
2540,1033,314,2,10343.97,12.17
1317,549,410,1,22476.03,33.24
4541,1847,236,3,15063.51,32.39
1522,625,91,5,25680.61,32.23
1762,721,155,5,26462.84,34.13
4437,1810,192,3,1980.97,3.5
3950,1615,56,5,28021.57,26.37
4064,1658,424,2,27402.73,24.29
1488,613,7,2,15556.4,1.94
1384,574,524,1,6071.42,17.95
1468,605,330,2,10204.59,38.83
1047,432,277,3,10583.09,34.23
1956,799,39,6,1411.3,15.88
4842,1974,107,2,24701.0,5.04
4686,1907,519,4,4137.61,24.12
4468,1821,298,6,8193.03,1.58
1852,762,223,2,2577.03,15.4
4288,1748,286,4,13372.62,34.81
1574,644,285,3,27810.99,37.88
524,218,107,1,21303.32,4.0
4241,1729,238,6,14934.79,9.76
2513,1024,164,6,22589.12,3.29
4219,1721,109,5,20173.51,16.39
1601,654,451,6,8642.51,17.47
4802,1957,509,5,20549.85,25.56
3796,1551,161,1,25373.57,39.02
4302,1753,322,4,18790.69,11.92
802,333,92,4,11631.14,13.9
2465,1001,465,4,25983.52,17.42
4564,1856,78,3,2599.4,5.42
1328,552,300,2,1445.59,11.1
4816,1962,407,2,18229.67,25.4
3211,1316,262,-5,12042.85,2.73
2090,853,250,5,13447.58,2.87
4208,1717,336,6,27876.05,26.66
1461,602,504,-4,8623.19,23.51
3974,1624,7,6,17440.21,14.55
3580,1463,79,1,14899.12,1.27
739,306,326,2,24487.8,26.32
1000,411,349,2,2641.03,23.78
773,321,491,2,19467.85,21.26
1397,578,200,6,8010.42,10.77
291,120,465,4,12139.51,37.53
803,333,35,3,1087.48,16.27
209,86,538,-1,5626.38,32.81
4656,1893,490,1,26765.9,24.92
1132,470,466,-1,2706.98,24.79
1987,809,128,6,20051.25,24.26
3832,1564,342,4,6464.44,26.13
3939,1609,405,6,7762.98,5.59
4729,1926,401,5,20241.16,6.56
2825,1152,55,2,3925.97,10.71
3644,1488,171,4,12851.73,0.85
1790,738,9,-4,1380.72,11.76
656,268,199,5,9272.03,27.96
1205,498,18,1,8356.5,19.95
3771,1540,542,2,4437.47,27.31
1240,511,381,1,25130.78,16.17
2560,1041,171,4,4989.42,12.05
411,174,283,2,10834.58,13.07
570,235,523,1,8363.27,31.32
985,405,228,2,6611.42,3.33
4504,1832,406,6,14726.67,33.29
3712,1513,16,3,26642.92,38.1
3655,1493,368,3,4970.21,14.83
1060,436,36,6,13561.29,5.36
4290,1749,126,5,21744.73,38.06
2968,1210,390,-5,28920.9,11.14
4283,1747,8,6,5069.02,10.77
1629,665,524,2,893.93,33.1
4393,1793,38,4,1449.56,9.54
3095,1268,469,3,5256.61,30.7
1154,477,164,5,6310.04,0.6
485,204,540,4,2137.68,0.88
2709,1104,49,6,15408.61,26.21
692,283,225,2,13223.31,14.37
4537,1846,523,1,12446.78,37.61
860,356,452,2,14127.91,5.93
1394,577,395,1,14220.21,15.68
3009,1231,515,1,1279.06,11.6
1162,479,505,2,2501.2,5.87
2305,942,151,6,12043.07,32.24
4338,1770,59,4,29606.87,5.43
3522,1438,427,2,294.74,19.28
1307,544,167,2,2706.97,22.79
3897,1592,145,3,5769.83,37.92
2283,933,56,1,1265.84,2.36
979,402,345,1,19138.29,14.53
2743,1118,107,1,28447.43,11.67
4399,1795,492,6,12390.32,25.24
601,246,65,6,27767.69,35.94
2082,850,58,3,1628.44,32.35
2111,862,296,6,2158.54,11.88
1694,693,325,2,26257.97,0.32
1919,783,39,2,23730.26,26.28
4513,1835,221,6,27593.29,34.92
1202,497,387,4,22933.16,28.57
1914,781,78,6,9972.16,20.9
2017,824,481,6,29824.86,27.89
2263,925,171,6,15185.99,25.81
113,46,421,4,20441.4,17.74
416,176,88,4,17765.3,16.49
4315,1760,3,5,13666.07,36.55
4194,1710,425,3,8468.44,0.41
3238,1328,301,6,26715.1,12.81
2246,918,409,3,2694.23,4.07
258,108,2,1,15465.57,24.02
3049,1250,82,3,16367.1,28.27
4872,1985,277,4,9027.21,11.94
424,180,141,3,181.69,1.76
2563,1043,417,1,19383.14,12.04
4557,1853,168,5,22504.04,15.7
1941,792,493,6,11759.08,0.04
2590,1054,421,2,2325.56,26.78
1660,680,483,6,5382.91,4.89
153,60,533,6,20346.54,38.0
2669,1086,47,3,28443.75,9.66
744,307,152,2,13937.69,5.28
1832,755,30,4,15019.73,32.36
1800,742,2,3,21816.07,22.17
3716,1515,118,1,15112.21,18.65
501,209,255,6,11935.24,24.74
994,410,491,4,28012.11,23.7
245,102,408,6,22937.37,38.89
2597,1057,428,6,1596.65,8.66
4705,1915,297,3,5897.09,2.92
558,230,281,4,7688.41,9.3
3772,1541,166,2,6339.19,34.5
1708,697,296,6,8749.36,6.14
2427,987,526,3,16158.03,35.91
1280,533,186,4,21119.42,3.99
3413,1393,517,3,10933.86,25.86
280,115,331,1,11928.1,20.41
4235,1726,181,4,12645.24,12.65
541,224,249,6,19281.32,29.69
3520,1437,313,5,23393.83,3.94
3526,1440,277,4,24585.56,13.64
3088,1266,50,2,9838.77,10.96
4221,1722,144,1,27105.17,37.06
112,46,151,6,3785.0,14.75
3193,1307,44,3,15681.9,8.86
848,351,439,4,24491.97,17.5
2441,992,331,6,22606.67,24.37
2855,1165,456,2,28012.62,2.49
2950,1201,301,2,27891.08,29.96
2422,984,220,2,24587.26,11.21
2553,1038,472,2,11940.46,36.46
30,13,41,-5,27684.28,31.58
4072,1661,401,1,21090.29,21.92
1493,615,243,-6,11008.61,0.93
3420,1395,244,-3,27990.02,16.52
4353,1777,543,4,28009.6,30.17
642,263,45,4,13343.97,7.65
2390,972,411,5,13393.19,28.65
586,240,372,4,17123.56,35.87
2029,828,374,5,27736.92,36.04
4086,1668,544,3,19016.93,24.76
2647,1076,43,2,25144.19,34.86
1651,676,68,4,4127.91,12.77
968,397,311,5,23585.47,14.89
338,138,542,1,15759.26,22.46
3931,1607,222,2,8682.56,15.14
1590,651,139,3,4670.41,10.75
4856,1978,210,3,3123.42,4.97
307,126,412,4,5960.06,30.76
3446,1405,229,4,26626.29,31.14
3813,1557,294,1,26376.72,37.9
373,155,78,6,16638.78,5.75
2685,1095,2,1,20872.48,23.43
4250,1733,234,2,16313.02,17.91
3228,1324,361,1,445.49,27.2
1839,758,135,1,12277.4,21.66
882,366,327,2,10824.91,6.14
2266,926,98,2,6186.32,14.66
3014,1233,402,5,20916.09,3.76
4778,1947,329,3,9592.63,2.14
2841,1160,410,5,19854.61,32.78
4408,1798,477,3,23314.69,0.02
4398,1795,153,3,25595.62,36.79
924,381,542,4,28143.08,29.45
264,110,454,6,4395.08,29.2
1327,552,33,4,6332.0,10.04
3422,1396,378,3,2426.31,2.48
4646,1888,515,5,18882.66,36.48
4041,1650,200,2,1867.11,10.47
77,29,443,1,23298.28,16.1
175,71,42,5,884.92,23.97
397,167,162,1,27727.23,38.4
923,380,521,6,10544.9,7.47
2248,919,412,4,21931.97,18.82
4763,1940,162,4,11007.57,14.76
2535,1032,318,2,24340.01,33.07
367,153,392,6,21913.73,15.7
1624,663,525,4,15801.2,34.45
686,279,302,5,27805.97,39.18
2796,1141,8,6,14925.68,15.62
3087,1265,368,4,17255.97,22.19
1410,582,523,5,10633.12,28.67
4477,1823,286,2,14267.4,21.22
4481,1824,246,4,2578.94,6.96
4826,1966,180,6,3572.2,38.6
4319,1761,62,2,26741.2,11.85
4788,1951,126,4,6252.68,30.49
3155,1293,248,6,6256.36,27.07
3706,1511,328,3,22803.7,1.44
2411,980,12,6,13742.68,28.84
1301,542,173,3,6579.52,31.21
3340,1365,65,1,15759.99,26.94
4234,1726,339,2,4184.29,23.59
3423,1396,138,6,13215.31,13.19
2999,1224,23,5,5363.22,28.66
576,237,400,4,2307.39,36.2
3327,1361,472,6,9424.8,25.15
728,301,350,2,17918.74,12.92
2615,1063,412,2,7543.42,30.02
70,26,4,2,23133.15,30.34
4786,1951,298,2,21711.67,28.38
465,196,520,3,444.87,6.9
2005,818,316,5,1776.87,26.06
4760,1939,257,1,3393.01,26.64
3226,1323,78,6,27220.4,10.27
3767,1538,271,5,7950.65,37.06
2182,890,288,6,4549.01,0.09
3210,1315,483,4,16714.57,15.41
4425,1806,422,5,10114.71,28.05
890,369,348,1,21743.16,8.92
4724,1923,45,4,1904.33,11.56
1588,649,218,3,462.27,30.81
3272,1342,446,4,21286.88,21.29
2364,961,427,3,18259.46,15.91
3091,1267,535,5,27977.56,37.44
1583,647,239,3,26031.16,29.21
4640,1886,434,4,16118.33,17.02
504,210,51,1,4129.55,23.96
430,183,201,5,13643.6,9.86
3300,1352,426,5,16712.35,10.46
4013,1640,393,5,26585.27,23.86
681,277,52,3,14414.63,30.62
3043,1249,262,4,9404.91,16.84
3284,1347,95,1,22414.72,31.67
4865,1982,442,6,3220.14,38.52
4352,1776,31,2,10760.69,21.11
3384,1379,508,1,15878.54,30.45
135,54,210,4,29879.09,2.9
498,209,278,4,29858.76,31.49
4615,1876,488,2,28189.53,9.9
4800,1956,488,6,6790.59,26.97
1071,441,221,1,4564.35,15.97
3759,1535,446,1,13080.79,22.94
1540,631,78,4,15236.34,38.4
2980,1215,212,4,24262.68,13.04
2641,1074,498,6,17552.73,15.26
3628,1483,129,2,26314.51,36.85
192,77,107,3,7630.31,18.48
4028,1645,463,5,13268.79,26.28
4447,1814,75,5,8246.84,30.98
4895,1993,86,2,20930.74,24.1
955,392,365,6,27343.7,38.01
1247,515,351,-6,1083.65,23.33
2460,1000,505,1,21007.84,7.69
2418,982,171,3,24172.61,3.3
311,128,518,4,4702.07,33.36
2543,1034,315,2,26009.81,25.9
917,379,212,5,11622.4,31.58
871,362,398,6,6687.33,18.18
4122,1685,468,4,10522.96,13.23
3958,1617,150,2,23364.04,13.1
2025,827,519,2,16890.77,34.25
4740,1931,115,3,25619.38,9.95
3785,1546,502,4,2124.6,7.75
3405,1389,394,5,27266.11,12.04
463,195,312,5,22759.2,18.05
551,227,438,1,6386.95,21.4
1999,816,331,5,11467.44,1.0
3252,1334,424,1,28824.33,24.95
2805,1143,305,3,20551.33,25.7
3277,1344,36,4,21384.98,37.62
1173,484,51,1,8353.07,37.53
3842,1568,82,3,21265.4,32.0
3674,1501,95,6,1431.52,2.71
4688,1907,169,3,24520.89,26.8
4185,1707,333,2,6955.12,13.66
2799,1142,404,1,25703.39,8.81
2852,1165,44,1,3865.11,5.81
1002,412,527,5,22557.37,36.04
106,43,431,3,14980.55,39.11
4224,1723,454,2,6060.3,17.75
837,346,29,1,27058.04,37.98
3576,1462,450,3,19360.69,2.22
4790,1952,260,4,8820.08,15.83
4471,1821,232,1,4517.69,10.85
3847,1573,429,2,20612.88,6.88
15,7,511,6,1633.47,23.67
376,157,475,6,14843.74,6.46
281,115,97,4,29848.37,9.46
3067,1255,194,4,23742.55,34.25
3860,1577,190,1,1954.49,22.93
1572,644,86,4,321.53,16.75
2521,1028,146,2,6563.4,21.4
2108,861,452,5,855.26,14.54
4289,1749,424,5,29727.22,7.57
3798,1552,424,1,6370.18,32.51
689,281,68,4,28701.1,23.09
1308,544,180,-5,502.0,28.09
878,365,387,5,2234.01,30.64
4093,1670,240,3,7288.04,6.3
4507,1833,253,3,23768.71,12.44
1230,506,149,4,12601.79,3.35
3777,1543,7,2,24159.24,21.28
142,57,103,1,6956.94,23.03
3589,1468,118,1,15784.69,2.84
3426,1397,527,4,8724.9,23.47
1701,694,100,1,12221.14,20.98
1365,564,433,6,16397.44,16.06
1543,632,344,5,18754.76,31.85
1476,608,149,4,2977.83,21.48
2750,1121,298,5,5598.37,18.88
781,325,378,1,21639.36,2.88
3038,1247,116,2,3518.41,23.04
1006,413,147,1,17555.83,29.25
235,98,49,5,16977.41,28.3
2602,1059,47,3,19859.07,15.27
2030,828,298,2,26526.27,16.34
2337,953,284,1,2024.66,25.44
3025,1240,516,6,19604.46,34.11
4486,1826,28,4,8956.4,34.7
2923,1191,140,6,29734.63,39.35
3322,1359,29,1,2551.73,24.39
3337,1364,99,4,6247.5,32.33
2731,1114,58,6,20988.15,6.68
2115,863,191,3,3469.57,15.87
3491,1424,286,2,16484.22,0.06
3872,1583,365,2,3219.83,2.99
2991,1219,404,6,26222.62,24.41
2862,1169,182,3,13646.15,18.63
2770,1129,326,1,28933.28,16.32
2125,866,526,2,3809.91,7.7
818,339,49,5,12661.83,24.22
2168,884,160,6,1021.44,27.73
3333,1363,397,5,29429.38,35.83
152,60,426,1,21020.66,6.65
2858,1167,299,3,12630.68,20.13
3536,1443,304,3,29375.59,13.36
3583,1464,428,2,7771.8,7.98
2735,1115,407,4,6569.29,7.61
2396,974,32,6,22763.56,17.53
4845,1975,213,5,3234.32,19.2
4750,1935,372,5,170.71,7.72
3797,1552,185,2,19331.1,12.93
3986,1630,60,6,13620.66,5.33
233,97,418,1,19389.55,24.58
2121,864,353,5,22429.92,5.8
4363,1780,482,5,9521.46,10.46
500,209,272,5,19928.72,24.7
3953,1616,387,5,16904.05,17.26
539,224,293,5,22120.72,39.09
1102,457,334,2,8143.56,17.48
1051,433,278,6,1149.93,12.2
1671,685,192,1,5739.37,15.08
1150,476,429,6,28054.93,37.28
842,349,49,2,16816.63,37.77
2842,1160,146,4,16927.9,7.35
50,20,108,4,29081.3,8.07
2665,1083,538,-4,28282.79,9.88
693,283,131,6,7386.61,28.71
4514,1835,334,5,23430.01,13.12
1571,643,123,1,1874.68,35.2
1343,558,97,3,15205.15,36.26
4630,1883,465,6,818.66,3.28
4454,1816,50,3,28471.27,8.85
